City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,la nucia,38.6137,-0.1269,62.38,61,99,6.76,ES,1698615734
293,kuanda,56.3161,116.0806,12.6,69,19,0.18,RU,1698615734
294,balabac,7.9868,117.0645,81.93,78,41,9.86,PH,1698615734
295,kibaya,-5.3,36.5667,64.6,69,51,6.51,TZ,1698615734
296,saint croix,17.7397,-64.7388,84.65,86,0,6.91,VI,1698615734
297,chibougamau,49.9168,-74.3659,29.82,64,100,4.61,CA,1698615734
298,jumla,29.2747,82.1838,44.17,75,0,4.74,NP,1698615735
299,shanwei,22.782,115.3475,73.35,81,89,8.88,CN,1698615735
300,katoomba,-33.7198,150.3074,69.85,29,27,3.0,AU,1698615735
301,shimoda,34.6667,138.95,55.11,65,0,2.82,JP,1698615735
302,hasaki,35.7333,140.8333,50.4,66,0,17.87,JP,1698615527
303,kyzyl-suu,42.3414,78.0056,48.4,50,100,7.45,KG,1698615735
304,oltinko'l,40.8011,72.1634,64.54,37,79,3.49,UZ,1698615735
305,bereznik,62.8551,42.7072,23.05,97,94,4.52,RU,1698615736
306,ta`u,-14.2336,-169.5144,80.67,81,42,14.65,AS,1698615736
307,singoli,24.9667,75.3,71.24,45,39,3.15,IN,1698615736
308,baneh,35.9975,45.8853,53.02,50,93,1.7,IR,1698615736
309,sirte,31.2089,16.5887,73.62,71,20,10.31,LY,1698615737
310,chonchi,-42.6128,-73.8092,42.12,71,54,12.06,CL,1698615737
311,babatngon,11.4238,124.8449,77.31,91,32,2.89,PH,1698615737
312,viana do castelo,41.6932,-8.8329,57.58,76,53,14.72,PT,1698615737
313,al hudaydah,14.7978,42.9545,83.61,74,91,12.12,YE,1698615737
314,byron bay,-28.65,153.6167,67.71,63,0,7.83,AU,1698615738
315,mora,11.0461,14.1401,83.03,35,28,2.71,CM,1698615738
316,yamba,-5.9,22.3,75.78,78,56,0.22,CD,1698615738
317,meulaboh,4.1363,96.1285,75.63,91,100,2.26,ID,1698615738
318,pontianak,-0.0333,109.3333,76.98,94,100,3.44,ID,1698615738
319,tual,-5.6667,132.75,81.27,81,100,10.11,ID,1698615739
320,nemuro,43.3236,145.575,49.41,70,17,8.97,JP,1698615711
321,aykhal,66.0,111.5,-15.23,99,44,4.32,RU,1698615739
322,las tablas,7.7667,-80.2833,82.54,76,100,6.89,PA,1698615739
323,jiuquan,39.7432,98.5174,49.01,29,54,3.31,CN,1698615739
324,jayapura,-2.5333,140.7,78.19,88,49,6.11,ID,1698615739
325,petropavlovsk-kamchatsky,53.0452,158.6483,37.45,59,100,6.71,RU,1698615488
326,trindade,-16.6494,-49.4889,91.15,44,82,2.13,BR,1698615740
327,sabang,5.8933,95.3214,80.47,76,89,1.3,ID,1698615727
328,tafuna,-14.3358,-170.72,85.95,74,40,9.22,AS,1698615740
329,moree,-29.4667,149.85,71.26,43,0,17.94,AU,1698615741
330,tutong,4.8,114.65,77.09,90,96,3.4,BN,1698615741
331,bikenibeu village,1.3673,173.1241,85.96,74,20,4.61,KI,1698615741
332,acarau,-2.8856,-40.12,80.22,73,39,16.67,BR,1698615741
333,lazaro cardenas,17.9583,-102.2,84.38,74,29,10.2,MX,1698615529
334,hammerfest,70.6634,23.6821,23.45,80,40,0.0,NO,1698615611
335,palmer,42.1584,-72.3287,48.24,84,100,8.05,US,1698615542
336,noshiro,40.2039,140.0242,52.68,82,48,3.31,JP,1698615742
337,abu,24.6,72.7,64.47,37,51,3.18,IN,1698615742
338,vorkuta,67.5,64.0,-0.04,98,24,4.68,RU,1698615742
339,sainte-suzanne,-20.9061,55.6089,77.22,93,20,9.22,RE,1698615742
340,susuman,62.7833,148.1667,-0.02,99,96,1.01,RU,1698615742
341,undurkhaan,47.3194,110.6556,28.02,58,32,4.63,MN,1698615743
342,toliara,-23.35,43.6667,72.46,80,3,6.38,MG,1698615743
343,uberlandia,-18.9186,-48.2772,85.21,48,20,0.0,BR,1698615743
344,hovd,48.0056,91.6419,32.99,63,42,0.85,MN,1698615743
345,mukalla,14.5425,49.1242,78.93,71,99,4.85,YE,1698615743
346,fuyu,45.1833,124.8167,46.06,45,100,12.12,CN,1698615743
347,gargalianoi,37.0667,21.6333,67.35,76,44,7.11,GR,1698615743
348,neryungri,56.6709,124.6491,13.42,93,100,8.21,RU,1698615744
349,enewetak,11.3474,162.3373,83.66,76,50,20.04,MH,1698615706
350,port saint john's,-31.6229,29.5448,58.78,62,100,7.67,ZA,1698615744
351,shulan,44.4167,126.95,50.52,71,74,11.07,CN,1698615744
352,monte argentario,42.4345,11.1195,69.6,86,97,22.1,IT,1698615744
353,lompoc,34.6391,-120.4579,78.94,43,0,12.66,US,1698615745
354,vicuna,-30.0319,-70.7081,74.77,41,15,7.92,CL,1698615745
355,puerto armuelles,8.2833,-82.8667,84.18,75,36,10.0,PA,1698615745
356,bishkul,54.7803,69.1033,30.07,94,100,18.28,KZ,1698615745
357,kuybyshev,55.4475,78.3218,21.13,84,100,8.61,RU,1698615745
358,kill devil hills,36.0307,-75.676,75.22,66,0,12.66,US,1698615693
359,riacho de santana,-13.6092,-42.9389,87.35,28,44,11.1,BR,1698615745
360,kindu,-2.95,25.95,73.29,84,94,2.93,CD,1698615746
361,broken hill,-31.95,141.4333,63.5,36,30,9.51,AU,1698615506
362,ghat,24.9647,10.1728,79.57,20,11,7.49,LY,1698615746
363,plouzane,48.3833,-4.6167,55.45,77,75,17.27,FR,1698615746
364,vernon,50.2581,-119.2691,47.75,50,25,3.44,CA,1698615746
365,fort bragg,35.139,-79.006,82.98,49,0,11.5,US,1698615746
366,manicore,-5.8092,-61.3003,90.12,35,98,2.8,BR,1698615747
367,olhao,37.0286,-7.8411,65.08,82,75,18.41,PT,1698615747
368,albertina,-22.2008,-46.6158,72.41,77,100,3.71,BR,1698615747
369,chebba,35.2372,11.115,75.94,80,100,14.83,TN,1698615747
370,jinxiang,27.4327,120.6062,63.88,83,0,5.75,CN,1698615747
371,pechora,65.1472,57.2244,15.85,80,100,4.0,RU,1698615748
372,ebeltoft,56.1944,10.6821,51.82,87,100,3.44,DK,1698615748
373,hithadhoo,-0.6,73.0833,80.42,82,99,15.68,MV,1698615479
374,sotouboua,8.5667,0.9833,80.64,66,3,1.83,TG,1698615748
375,hadibu,12.65,54.0333,78.66,76,57,7.54,YE,1698615748
376,puerto deseado,-47.7503,-65.8938,42.67,73,71,25.05,AR,1698615748
377,les anglais,18.3054,-74.2197,82.67,76,90,3.62,HT,1698615749
378,kalajoki,64.25,23.95,30.9,89,98,2.48,FI,1698615749
379,burao,9.5221,45.5336,72.18,69,82,8.1,SO,1698615749
380,chegdomyn,51.1167,133.0167,31.41,69,97,1.32,RU,1698615749
381,manokwari,-0.8667,134.0833,79.09,78,47,1.16,ID,1698615749
382,belyy yar,53.6039,91.3903,17.49,86,0,0.0,RU,1698615749
383,tayshet,55.9342,98.0044,18.0,68,1,3.38,RU,1698615750
384,cova figueira,14.8905,-24.2934,73.58,74,68,8.9,CV,1698615750
385,minas de marcona,-15.2119,-75.1103,64.08,71,57,16.06,PE,1698615750
386,vila velha,-20.3297,-40.2925,78.75,78,0,23.02,BR,1698615750
387,cole harbour,44.6724,-63.4751,47.68,62,100,11.5,CA,1698615750
388,palembang,-2.9167,104.7458,75.29,88,75,3.44,ID,1698615750
389,san lawrenz,36.0553,14.204,72.81,83,69,9.37,MT,1698615476
390,itanhem,-17.1664,-40.33,77.56,61,28,13.78,BR,1698615751
391,yaiza,28.9633,-13.7631,71.37,73,20,4.61,ES,1698615751
392,provins,48.5833,3.1667,55.36,82,99,12.62,FR,1698615751
393,sittwe,20.15,92.9,76.32,82,80,4.79,MM,1698615751
394,eyl,7.9803,49.8164,79.63,78,100,9.37,SO,1698615751
395,yanchep,-31.55,115.6833,55.53,68,53,11.12,AU,1698615752
396,sao tome,0.3365,6.7273,79.84,85,19,4.43,ST,1698615752
397,castillos,-34.1667,-53.8333,61.88,92,15,4.99,UY,1698615752
398,brookings,44.3114,-96.7984,34.18,63,75,12.66,US,1698615512
399,nouadhibou,20.931,-17.0347,69.78,88,0,14.97,MR,1698615752
400,rahuri,19.3833,74.65,67.98,47,64,3.38,IN,1698615753
401,el gouna,27.3942,33.6782,80.69,76,57,4.14,EG,1698615753
402,grand falls-windsor,48.9332,-55.6649,38.5,65,21,1.99,CA,1698615548
403,roxas,11.5853,122.7511,78.15,85,82,5.97,PH,1698615753
404,kontcha,7.9667,12.2333,77.47,61,13,2.42,CM,1698615753
405,keflavik,64.0049,-22.5624,39.63,81,75,5.75,IS,1698615753
406,boyalik,41.2634,28.6314,66.78,92,3,6.93,TR,1698615754
407,seven pagodas,12.6264,80.1722,78.85,74,51,8.66,IN,1698615754
408,shakawe,-18.3667,21.85,76.75,46,88,3.06,BW,1698615754
409,magadan,59.5667,150.8,26.38,75,21,3.53,RU,1698615497
410,manay,7.215,126.5397,77.04,82,25,4.34,PH,1698615754
411,tarawa,1.419,172.984,86.09,74,20,4.61,KI,1698615754
412,clarence town,-32.5833,151.7833,70.14,37,0,3.65,AU,1698615755
413,zouerate,22.7187,-12.4521,85.84,13,56,6.76,MR,1698615755
414,ghormach,35.7306,63.7826,67.71,29,14,3.85,AF,1698615755
415,isafjordur,66.0755,-23.124,34.12,79,27,3.49,IS,1698615489
416,san julian,21.0167,-102.1667,79.29,29,16,3.85,MX,1698615755
417,cockburn town,21.4612,-71.1419,84.16,74,40,5.75,TC,1698615756
418,bac lieu,9.285,105.7244,79.34,87,97,9.48,VN,1698615756
419,abuyog,10.6667,125.05,76.78,92,47,2.82,PH,1698615756
420,anadyr,64.75,177.4833,28.9,92,75,17.9,RU,1698615696
421,port douglas,-16.4833,145.4667,75.45,64,100,12.06,AU,1698615537
422,port augusta,-32.5,137.7667,64.04,39,99,3.11,AU,1698615756
423,bel ombre,-4.6167,55.4167,78.64,89,75,9.22,SC,1698615757
424,saudarkrokur,65.7461,-19.6394,30.56,80,26,7.45,IS,1698615757
425,altamira,-3.2033,-52.2064,87.89,66,20,3.44,BR,1698615757
426,terenos,-20.4422,-54.8603,78.51,88,75,6.91,BR,1698615757
427,chikwawa,-16.0335,34.8009,80.67,71,28,10.49,MW,1698615757
428,pacasmayo,-7.4006,-79.5714,70.02,77,96,15.97,PE,1698615758
429,ozieri,40.586,9.0012,61.65,93,20,4.23,IT,1698615758
430,hilo,19.7297,-155.09,83.93,71,20,11.5,US,1698615758
431,palmares do sul,-30.2578,-50.5097,72.93,81,98,6.58,BR,1698615758
432,mangrol,21.1167,70.1167,80.8,64,99,3.2,IN,1698615469
433,queenstown,-31.8976,26.8753,40.21,81,22,15.01,ZA,1698615758
434,san mariano,7.5,126.0,72.19,93,38,2.86,PH,1698615758
435,selkirk,50.1436,-96.8845,28.09,79,95,5.01,CA,1698615759
436,hamilton,39.1834,-84.5333,57.24,95,100,3.0,US,1698615584
437,launceston,-41.45,147.1667,55.04,87,75,17.27,AU,1698615759
438,istaravshan,39.9142,69.0033,59.86,40,53,2.26,TJ,1698615759
439,san andres,12.5847,-81.7006,84.22,79,20,3.44,CO,1698615759
440,bordighera,43.7806,7.6645,70.03,77,86,6.96,IT,1698615759
441,nova sintra,14.8667,-24.7167,73.4,68,70,8.61,CV,1698615759
442,nova vicosa,-17.8919,-39.3719,76.53,77,23,14.85,BR,1698615760
443,walvis bay,-22.9575,14.5053,58.37,82,0,5.46,NA,1698615718
444,khovd,48.0056,91.6419,32.99,63,42,0.85,MN,1698615760
445,kiama,-34.6833,150.8667,73.26,57,81,7.0,AU,1698615760
446,nagato,34.3833,131.2,57.85,69,1,2.82,JP,1698615760
447,salahonda,2.1019,-78.7217,79.16,86,100,10.18,CO,1698615760
448,inhambane,-23.865,35.3833,69.91,77,100,20.24,MZ,1698615685
449,umba,66.6871,34.3429,24.08,78,65,4.05,RU,1698615761
450,yevpatoriya,45.1972,33.3558,58.53,66,0,4.99,UA,1698615761
451,smithers,54.7804,-127.1743,30.52,64,75,2.3,CA,1698615761
452,biloxi,30.396,-88.8853,81.03,69,0,10.36,US,1698615711
453,burela de cabo,43.65,-7.4,54.18,87,93,9.1,ES,1698615761
454,vacaria,-28.5122,-50.9339,65.62,88,27,3.42,BR,1698615761
455,kununurra,-15.7667,128.7333,69.78,88,63,1.14,AU,1698615513
456,kayangel,8.0823,134.7173,82.51,75,24,7.78,PW,1698615762
457,trat,12.5,102.5,75.6,93,97,1.95,TH,1698615762
458,yorkton,51.2167,-102.4677,28.24,80,75,12.66,CA,1698615552
459,muisne,0.6,-80.0333,77.31,86,100,9.64,EC,1698615762
460,tamiahua,21.2667,-97.45,81.01,70,28,9.13,MX,1698615762
461,christiana,-27.914,25.1611,53.69,66,3,19.48,ZA,1698615762
462,novodvinsk,64.4165,40.8122,23.79,81,31,3.74,RU,1698615482
463,sola,-13.8833,167.55,83.07,84,75,0.0,VU,1698615763
464,uchaly,54.2996,59.4521,30.67,99,100,1.61,RU,1698615763
465,boca do acre,-8.7522,-67.3978,89.44,49,95,5.44,BR,1698615763
466,kavieng,-2.5744,150.7967,79.99,84,97,14.36,PG,1698615763
467,caxias,38.7031,-9.2767,63.48,91,40,5.75,PT,1698615763
468,orotina,9.912,-84.5234,82.47,93,96,1.77,CR,1698615763
469,kayes,14.0,-11.0,83.07,53,49,7.43,ML,1698615764
470,kenai,60.5544,-151.2583,42.89,76,100,18.41,US,1698615764
471,chunskiy,56.0815,99.6342,20.68,65,0,2.55,RU,1698615764
472,tosontsengel,48.7567,98.2839,24.4,95,100,2.77,MN,1698615764
473,geraldton,-28.7667,114.6,59.41,88,41,14.97,AU,1698615764
474,nyurba,63.2842,118.3319,9.45,97,95,4.29,RU,1698615764
475,zhosaly,45.4878,64.0781,59.59,55,87,10.54,KZ,1698615764
476,varzea da palma,-17.5981,-44.7308,84.25,46,22,5.32,BR,1698615765
477,bandarbeyla,9.4942,50.8122,79.21,81,38,8.16,SO,1698615765
478,son la,21.3167,103.9,66.69,99,100,2.08,VN,1698615765
479,slave lake,55.2834,-114.769,33.78,64,0,3.44,CA,1698615765
480,katima mulilo,-17.5,24.2667,76.53,54,100,8.86,NA,1698615765
481,arraial do cabo,-22.9661,-42.0278,80.56,78,75,13.8,BR,1698615654
482,vorgashor,67.5833,63.95,1.26,97,23,5.66,RU,1698615516
483,lospalos,-8.5186,127.0025,73.98,79,75,2.91,TL,1698615765
484,quatre cocos,-20.2078,57.7625,73.51,79,23,10.92,MU,1698615766
485,dongola,19.1667,30.4833,84.92,22,3,14.34,SD,1698615766
486,kwang binh,17.4833,106.6,78.01,86,100,6.17,VN,1698615766
487,durant,33.994,-96.3708,43.74,88,100,13.8,US,1698615620
488,tralee,52.2704,-9.7026,47.34,90,94,4.18,IE,1698615766
489,mandali,33.7499,45.5541,77.74,28,100,4.59,IQ,1698615766
490,samut prakan,13.5,100.45,80.64,87,100,7.02,TH,1698615766
491,oshakati,-17.7833,15.6833,78.19,11,8,13.13,NA,1698615767
492,sao joao da barra,-21.6403,-41.0511,80.69,86,79,22.28,BR,1698615491
493,zeya,53.75,127.2667,35.49,56,100,1.41,RU,1698615767
494,saltillo,25.4167,-101.0,85.15,46,0,9.22,MX,1698615715
495,coquimbo,-29.9533,-71.3436,65.93,68,0,13.8,CL,1698615766
496,escanaba,45.7453,-87.0646,40.96,45,20,5.75,US,1698615649
497,prince george,53.9166,-122.753,37.62,50,0,8.05,CA,1698615767
498,monrovia,6.3005,-10.7969,78.57,85,26,8.7,LR,1698615767
499,jingzhou,30.3503,112.1903,63.72,76,0,4.03,CN,1698615767
500,kirensk,57.7853,108.1119,24.96,51,100,8.01,RU,1698615768
501,nueve de julio,-35.4444,-60.8831,65.37,75,100,9.22,AR,1698615768
502,ende,-8.8432,121.6623,77.41,74,70,2.33,ID,1698615768
503,revda,56.801,59.9303,25.39,95,100,10.6,RU,1698615768
504,sanctuary point,-35.1114,150.629,72.99,37,86,8.66,AU,1698615768
505,igrim,63.1906,64.4162,14.7,86,98,5.66,RU,1698615769
506,ierapetra,35.01,25.7353,72.14,79,100,1.99,GR,1698615769
507,trairi,-3.2778,-39.2689,79.75,74,34,10.04,BR,1698615621
508,laguna,38.421,-121.4238,75.29,20,0,3.44,US,1698615769
509,maumere,-8.6199,122.2111,78.48,76,79,1.28,ID,1698615769
510,ancud,-41.8697,-73.8203,46.53,63,62,22.21,CL,1698615769
511,cambria,35.5641,-121.0808,79.41,35,0,4.83,US,1698615770
512,retreat,38.8245,-85.8533,55.98,98,100,5.41,US,1698615762
513,gulu,2.7746,32.299,65.01,96,83,1.07,UG,1698615770
514,peace river,56.2501,-117.286,30.51,74,100,6.91,CA,1698615752
515,val-d'or,48.1002,-77.7828,37.49,56,100,2.3,CA,1698615770
516,ilheus,-14.7889,-39.0494,80.42,69,20,11.5,BR,1698615659
517,peshtera,42.0333,24.3,52.59,57,0,5.39,BG,1698615771
518,avanigadda,16.0215,80.9181,77.95,87,13,3.49,IN,1698615771
519,katsuren-haebaru,26.3369,127.8719,72.37,76,0,5.75,JP,1698615771
520,libreville,0.3925,9.4537,78.76,89,72,6.02,GA,1698615771
521,xishan,27.6667,113.5,62.51,85,0,0.98,CN,1698615771
522,codrington,-38.2667,141.9667,55.09,83,26,15.57,AU,1698615772
523,mzimba,-11.9,33.6,73.27,49,80,8.52,MW,1698615772
524,sinabang,2.4803,96.3801,77.76,84,100,2.21,ID,1698615772
525,lagoa,39.05,-27.9833,61.5,64,100,6.15,PT,1698615772
526,mwinilunga,-11.7358,24.4293,63.54,93,47,4.43,ZM,1698615772
527,inirida,3.8653,-67.9239,78.1,90,100,1.52,CO,1698615772
528,vuktyl,63.8567,57.3094,19.11,70,100,10.0,RU,1698615772
529,ak'ordat,15.5486,37.8867,81.84,55,89,2.15,ER,1698615773
530,torghay,49.6339,63.4981,50.72,85,10,14.34,KZ,1698615773
531,al jawf,29.5,38.75,63.01,73,58,9.06,SA,1698615773
532,salekhard,66.53,66.6019,5.49,99,96,3.31,RU,1698615773
533,mugia,43.1041,-9.2179,55.17,74,100,21.92,ES,1698615550
534,hermiston,45.8404,-119.2895,49.95,51,0,3.44,US,1698615773
535,creel,27.75,-107.6333,65.01,20,0,14.03,MX,1698615773
536,ambon,-3.6954,128.1814,77.14,88,20,6.91,ID,1698615773
537,bouna,9.2667,-3.0,80.6,53,3,3.29,CI,1698615774
538,plainview,40.7765,-73.4673,54.46,89,100,8.05,US,1698615774
539,rybnoye,54.7256,39.5119,36.37,90,100,10.78,RU,1698615774
540,sao luiz gonzaga,-28.4083,-54.9608,74.37,83,2,6.02,BR,1698615533
541,kruisfontein,-34.0033,24.7314,55.74,50,68,11.45,ZA,1698615774
542,marsh harbour,26.5412,-77.0636,78.87,70,12,20.8,BS,1698615774
543,kursk,51.7303,36.1939,39.4,86,97,7.0,RU,1698615774
544,gaspra,44.4333,34.1,61.25,56,0,5.37,UA,1698615775
545,zaragoza,41.6561,-0.8773,66.65,46,40,8.05,ES,1698615539
546,plesetsk,62.708,40.2916,20.95,95,97,4.38,RU,1698615775
547,sheohar,26.5167,85.3,68.02,64,0,3.94,IN,1698615775
548,valozhyn,54.0909,26.5225,44.76,94,100,13.98,BY,1698615775
549,wabag,-5.4781,143.7021,60.12,90,93,1.25,PG,1698615775
550,aripuana,-9.1667,-60.6333,92.82,30,93,2.62,BR,1698615578
551,alegre,-20.7636,-41.5331,78.69,73,95,3.44,BR,1698615664
552,praia da vitoria,38.7333,-27.0667,59.25,88,20,7.45,PT,1698615776
553,saguenay,48.4168,-71.0657,33.91,63,40,6.91,CA,1698615776
554,lewistown,40.5992,-77.5714,53.19,100,100,0.0,US,1698615692
555,bemidji,47.4736,-94.8803,27.05,70,100,13.8,US,1698615776
556,gadzhiyevo,69.2551,33.3362,19.76,92,100,5.39,RU,1698615776
557,fisterra,42.9049,-9.2629,55.02,72,100,22.93,ES,1698615776
558,tranqueras,-31.2,-55.75,72.84,81,0,4.99,UY,1698615776
559,strathalbyn,-35.2667,138.9,60.19,85,23,14.92,AU,1698615777
560,usogorsk,63.4106,48.6872,25.66,83,100,5.73,RU,1698615777
561,wainwright,52.839,-110.8572,33.21,46,23,11.79,CA,1698615777
562,kupang,-10.1667,123.5833,77.58,83,40,4.61,ID,1698615777
563,la punta,-33.1837,-66.3127,74.07,39,0,16.53,AR,1698615777
564,pacific grove,36.6177,-121.9166,77.54,24,0,13.0,US,1698615704
565,chinchilla,-26.75,150.6333,69.84,52,0,13.71,AU,1698615777
566,patiya,22.2931,91.9762,67.17,86,100,4.14,BD,1698615777
567,kourou,5.1552,-52.6478,84.25,82,93,12.77,GF,1698615778
568,sao vicente,-23.9631,-46.3919,81.27,70,100,6.91,BR,1698615746
569,grajau,-5.8194,-46.1386,89.47,28,35,4.34,BR,1698615778
570,abatskoye,56.2875,70.4555,27.27,79,100,14.52,RU,1698615778
571,waingapu,-9.6567,120.2641,78.76,83,44,5.64,ID,1698615778
572,portland,45.5234,-122.6762,61.95,39,0,17.27,US,1698615509
573,egilsstadir,65.2653,-14.3948,33.71,100,75,1.14,IS,1698615742
574,okanagan,50.3639,-119.35,45.41,58,22,1.36,CA,1698615779
575,gamba,-2.65,10.0,77.68,91,46,6.33,GA,1698615779
576,villa gesell,-37.2639,-56.973,59.05,56,100,17.07,AR,1698615779
577,bocaiuva,-17.1078,-43.815,91.11,46,5,4.68,BR,1698615779
578,yatou,37.15,122.3833,61.14,86,3,9.04,CN,1698615779
579,copala,16.65,-98.9833,83.48,76,39,9.08,MX,1698615779
580,bima,-8.4667,118.7167,75.04,89,18,1.86,ID,1698615779
581,northam,51.0333,-4.2167,52.66,94,98,22.15,GB,1698615780
582,turpan,42.9333,89.1667,57.54,39,100,2.08,CN,1698615780
583,leava,-14.3,-178.1667,81.97,77,38,7.38,WF,1698615780
584,sassandra,4.95,-6.0833,77.86,88,1,4.5,CI,1698615548
585,moroto,2.5345,34.6666,67.93,83,94,4.54,UG,1698615780
586,katabu,-4.9333,122.5167,73.83,89,66,2.95,ID,1698615780
587,la libertad,-2.2333,-80.9,78.46,78,75,12.66,EC,1698615780
